GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US060871104002,060871104002,"Block Group 2, Census Tract 1104, Santa Cruz County, California",412900,76795
1500000US060871104003,060871104003,"Block Group 3, Census Tract 1104, Santa Cruz County, California",261700,142066
1500000US060871104004,060871104004,"Block Group 4, Census Tract 1104, Santa Cruz County, California",382900,24339
1500000US060871105011,060871105011,"Block Group 1, Census Tract 1105.01, Santa Cruz County, California",318300,120391
1500000US060871105012,060871105012,"Block Group 2, Census Tract 1105.01, Santa Cruz County, California",286800,40617
1500000US060871105013,060871105013,"Block Group 3, Census Tract 1105.01, Santa Cruz County, California",267400,59329
1500000US060871105014,060871105014,"Block Group 4, Census Tract 1105.01, Santa Cruz County, California",244600,289129
1500000US060871105021,060871105021,"Block Group 1, Census Tract 1105.02, Santa Cruz County, California",117000,105127
1500000US060871105022,060871105022,"Block Group 2, Census Tract 1105.02, Santa Cruz County, California",343100,54605
1500000US060871105023,060871105023,"Block Group 3, Census Tract 1105.02, Santa Cruz County, California",336700,19366
1500000US060871106001,060871106001,"Block Group 1, Census Tract 1106, Santa Cruz County, California",267500,117437
1500000US060871106002,060871106002,"Block Group 2, Census Tract 1106, Santa Cruz County, California",401800,126357
1500000US060871106003,060871106003,"Block Group 3, Census Tract 1106, Santa Cruz County, California",354900,118160
1500000US060871106004,060871106004,"Block Group 4, Census Tract 1106, Santa Cruz County, California",224500,82079
1500000US060871106005,060871106005,"Block Group 5, Census Tract 1106, Santa Cruz County, California",120200,166884
1500000US060871107001,060871107001,"Block Group 1, Census Tract 1107, Santa Cruz County, California",375000,60589
1500000US060871107002,060871107002,"Block Group 2, Census Tract 1107, Santa Cruz County, California",383100,40149
1500000US060871107003,060871107003,"Block Group 3, Census Tract 1107, Santa Cruz County, California",381900,63427
1500000US060871202001,060871202001,"Block Group 1, Census Tract 1202, Santa Cruz County, California",648900,41975
1500000US060871202002,060871202002,"Block Group 2, Census Tract 1202, Santa Cruz County, California",639700,40391
1500000US060871203011,060871203011,"Block Group 1, Census Tract 1203.01, Santa Cruz County, California",488300,96477
1500000US060871203012,060871203012,"Block Group 2, Census Tract 1203.01, Santa Cruz County, California",515200,65517
1500000US060871203013,060871203013,"Block Group 3, Census Tract 1203.01, Santa Cruz County, California",455000,55604
1500000US060871203021,060871203021,"Block Group 1, Census Tract 1203.02, Santa Cruz County, California",371200,40536
1500000US060871203022,060871203022,"Block Group 2, Census Tract 1203.02, Santa Cruz County, California",540600,125494
1500000US060871203023,060871203023,"Block Group 3, Census Tract 1203.02, Santa Cruz County, California",594600,136547
1500000US060871204001,060871204001,"Block Group 1, Census Tract 1204, Santa Cruz County, California",386600,54248
1500000US060871204002,060871204002,"Block Group 2, Census Tract 1204, Santa Cruz County, California",526600,72805
1500000US060871204003,060871204003,"Block Group 3, Census Tract 1204, Santa Cruz County, California",597000,57836
1500000US060871204004,060871204004,"Block Group 4, Census Tract 1204, Santa Cruz County, California",435900,62735
1500000US060871205001,060871205001,"Block Group 1, Census Tract 1205, Santa Cruz County, California",938500,54436
1500000US060871205002,060871205002,"Block Group 2, Census Tract 1205, Santa Cruz County, California",925800,74893
1500000US060871205003,060871205003,"Block Group 3, Census Tract 1205, Santa Cruz County, California",371800,76316
1500000US060871205004,060871205004,"Block Group 4, Census Tract 1205, Santa Cruz County, California",376400,49488
1500000US060871205005,060871205005,"Block Group 5, Census Tract 1205, Santa Cruz County, California",594600,104259
1500000US060871206001,060871206001,"Block Group 1, Census Tract 1206, Santa Cruz County, California",237500,31853
1500000US060871206002,060871206002,"Block Group 2, Census Tract 1206, Santa Cruz County, California",353100,65871
1500000US060871206003,060871206003,"Block Group 3, Census Tract 1206, Santa Cruz County, California",559800,65212
1500000US060871206004,060871206004,"Block Group 4, Census Tract 1206, Santa Cruz County, California",483500,57115
1500000US060871206005,060871206005,"Block Group 5, Census Tract 1206, Santa Cruz County, California",534800,130809
1500000US060871207001,060871207001,"Block Group 1, Census Tract 1207, Santa Cruz County, California",546300,80383
1500000US060871207002,060871207002,"Block Group 2, Census Tract 1207, Santa Cruz County, California",482400,39754
1500000US060871207003,060871207003,"Block Group 3, Census Tract 1207, Santa Cruz County, California",441700,78783
1500000US060871208001,060871208001,"Block Group 1, Census Tract 1208, Santa Cruz County, California",497300,89415
1500000US060871208002,060871208002,"Block Group 2, Census Tract 1208, Santa Cruz County, California",763000,56826
1500000US060871208003,060871208003,"Block Group 3, Census Tract 1208, Santa Cruz County, California",894400,78431
1500000US060871209001,060871209001,"Block Group 1, Census Tract 1209, Santa Cruz County, California",779900,73959
1500000US060871209002,060871209002,"Block Group 2, Census Tract 1209, Santa Cruz County, California",710700,248015
1500000US060871209003,060871209003,"Block Group 3, Census Tract 1209, Santa Cruz County, California",609200,61765
1500000US060871209004,060871209004,"Block Group 4, Census Tract 1209, Santa Cruz County, California",469000,45289
1500000US060871210001,060871210001,"Block Group 1, Census Tract 1210, Santa Cruz County, California",890900,96290
1500000US060871210002,060871210002,"Block Group 2, Census Tract 1210, Santa Cruz County, California",829000,150745
1500000US060871210003,060871210003,"Block Group 3, Census Tract 1210, Santa Cruz County, California",811500,143717
1500000US060871211001,060871211001,"Block Group 1, Census Tract 1211, Santa Cruz County, California",891200,88829
1500000US060871211002,060871211002,"Block Group 2, Census Tract 1211, Santa Cruz County, California",528200,141541
1500000US060871212001,060871212001,"Block Group 1, Census Tract 1212, Santa Cruz County, California",851600,94728
1500000US060871212002,060871212002,"Block Group 2, Census Tract 1212, Santa Cruz County, California",809400,121739
1500000US060871212003,060871212003,"Block Group 3, Census Tract 1212, Santa Cruz County, California",665400,45281
1500000US060871212004,060871212004,"Block Group 4, Census Tract 1212, Santa Cruz County, California",858300,146395
1500000US060871212005,060871212005,"Block Group 5, Census Tract 1212, Santa Cruz County, California",877900,54513
1500000US060871213001,060871213001,"Block Group 1, Census Tract 1213, Santa Cruz County, California",628400,49174
1500000US060871213002,060871213002,"Block Group 2, Census Tract 1213, Santa Cruz County, California",625000,23480
1500000US060871213003,060871213003,"Block Group 3, Census Tract 1213, Santa Cruz County, California",559300,37618
1500000US060871213004,060871213004,"Block Group 4, Census Tract 1213, Santa Cruz County, California",529800,398259
1500000US060871214011,060871214011,"Block Group 1, Census Tract 1214.01, Santa Cruz County, California",434900,71413
1500000US060871214012,060871214012,"Block Group 2, Census Tract 1214.01, Santa Cruz County, California",586200,30977
1500000US060871214021,060871214021,"Block Group 1, Census Tract 1214.02, Santa Cruz County, California",483900,92246
1500000US060871214022,060871214022,"Block Group 2, Census Tract 1214.02, Santa Cruz County, California",443500,129922
1500000US060871214023,060871214023,"Block Group 3, Census Tract 1214.02, Santa Cruz County, California",526300,133364
1500000US060871214031,060871214031,"Block Group 1, Census Tract 1214.03, Santa Cruz County, California",361200,44585
1500000US060871214032,060871214032,"Block Group 2, Census Tract 1214.03, Santa Cruz County, California",493900,151033
1500000US060871214033,060871214033,"Block Group 3, Census Tract 1214.03, Santa Cruz County, California",539800,264173
1500000US060871215001,060871215001,"Block Group 1, Census Tract 1215, Santa Cruz County, California",839300,454297
1500000US060871215002,060871215002,"Block Group 2, Census Tract 1215, Santa Cruz County, California",564100,62849
1500000US060871215003,060871215003,"Block Group 3, Census Tract 1215, Santa Cruz County, California",259600,153093
1500000US060871215004,060871215004,"Block Group 4, Census Tract 1215, Santa Cruz County, California",824300,83272
1500000US060871215005,060871215005,"Block Group 5, Census Tract 1215, Santa Cruz County, California",-,**
1500000US060871216001,060871216001,"Block Group 1, Census Tract 1216, Santa Cruz County, California",298300,146908
1500000US060871216002,060871216002,"Block Group 2, Census Tract 1216, Santa Cruz County, California",868100,61183
1500000US060871216003,060871216003,"Block Group 3, Census Tract 1216, Santa Cruz County, California",520800,139375
1500000US060871216004,060871216004,"Block Group 4, Census Tract 1216, Santa Cruz County, California",746700,118036
1500000US060871216005,060871216005,"Block Group 5, Census Tract 1216, Santa Cruz County, California",115200,267621
1500000US060871217001,060871217001,"Block Group 1, Census Tract 1217, Santa Cruz County, California",519300,130572
1500000US060871217002,060871217002,"Block Group 2, Census Tract 1217, Santa Cruz County, California",480400,173653
1500000US060871217003,060871217003,"Block Group 3, Census Tract 1217, Santa Cruz County, California",375600,210502
1500000US060871217004,060871217004,"Block Group 4, Census Tract 1217, Santa Cruz County, California",290400,73312
1500000US060871217005,060871217005,"Block Group 5, Census Tract 1217, Santa Cruz County, California",479800,69158
1500000US060871217006,060871217006,"Block Group 6, Census Tract 1217, Santa Cruz County, California",421000,265628
1500000US060871218001,060871218001,"Block Group 1, Census Tract 1218, Santa Cruz County, California",641300,52113
1500000US060871218002,060871218002,"Block Group 2, Census Tract 1218, Santa Cruz County, California",362500,42430
1500000US060871218003,060871218003,"Block Group 3, Census Tract 1218, Santa Cruz County, California",628000,37290
1500000US060871218004,060871218004,"Block Group 4, Census Tract 1218, Santa Cruz County, California",418800,404070
1500000US060871220011,060871220011,"Block Group 1, Census Tract 1220.01, Santa Cruz County, California",780800,80972
1500000US060871220012,060871220012,"Block Group 2, Census Tract 1220.01, Santa Cruz County, California",573300,68295
1500000US060871220013,060871220013,"Block Group 3, Census Tract 1220.01, Santa Cruz County, California",873700,36181
1500000US060871220014,060871220014,"Block Group 4, Census Tract 1220.01, Santa Cruz County, California",237900,112251
1500000US060871220015,060871220015,"Block Group 5, Census Tract 1220.01, Santa Cruz County, California",697100,42898
1500000US060871220021,060871220021,"Block Group 1, Census Tract 1220.02, Santa Cruz County, California",839300,76977
1500000US060871220022,060871220022,"Block Group 2, Census Tract 1220.02, Santa Cruz County, California",732100,98143
1500000US060871220031,060871220031,"Block Group 1, Census Tract 1220.03, Santa Cruz County, California",660700,41850
1500000US060871220032,060871220032,"Block Group 2, Census Tract 1220.03, Santa Cruz County, California",352500,182861
1500000US060871220033,060871220033,"Block Group 3, Census Tract 1220.03, Santa Cruz County, California",387400,44744
1500000US060871220034,060871220034,"Block Group 4, Census Tract 1220.03, Santa Cruz County, California",665700,241977
1500000US060871220035,060871220035,"Block Group 5, Census Tract 1220.03, Santa Cruz County, California",240000,224299
1500000US060871221001,060871221001,"Block Group 1, Census Tract 1221, Santa Cruz County, California",673200,55447
1500000US060871221002,060871221002,"Block Group 2, Census Tract 1221, Santa Cruz County, California",621400,68243
1500000US060871221003,060871221003,"Block Group 3, Census Tract 1221, Santa Cruz County, California",334600,272754
1500000US060871222011,060871222011,"Block Group 1, Census Tract 1222.01, Santa Cruz County, California",639100,65039
1500000US060871222012,060871222012,"Block Group 2, Census Tract 1222.01, Santa Cruz County, California",746400,155164
1500000US060871222013,060871222013,"Block Group 3, Census Tract 1222.01, Santa Cruz County, California",701300,66163
1500000US060871222014,060871222014,"Block Group 4, Census Tract 1222.01, Santa Cruz County, California",664100,83033
1500000US060871222015,060871222015,"Block Group 5, Census Tract 1222.01, Santa Cruz County, California",625000,345694
1500000US060871222016,060871222016,"Block Group 6, Census Tract 1222.01, Santa Cruz County, California",634100,73373
1500000US060871222017,060871222017,"Block Group 7, Census Tract 1222.01, Santa Cruz County, California",575000,275615
1500000US060871222021,060871222021,"Block Group 1, Census Tract 1222.02, Santa Cruz County, California",671400,37594
1500000US060871222031,060871222031,"Block Group 1, Census Tract 1222.03, Santa Cruz County, California",737000,54475
1500000US060871222032,060871222032,"Block Group 2, Census Tract 1222.03, Santa Cruz County, California",688700,100518
1500000US060871223001,060871223001,"Block Group 1, Census Tract 1223, Santa Cruz County, California",958300,193792
1500000US060871223002,060871223002,"Block Group 2, Census Tract 1223, Santa Cruz County, California",986100,189814
1500000US060871223003,060871223003,"Block Group 3, Census Tract 1223, Santa Cruz County, California",793400,71449
1500000US060871224001,060871224001,"Block Group 1, Census Tract 1224, Santa Cruz County, California",543200,167850
1500000US060871224002,060871224002,"Block Group 2, Census Tract 1224, Santa Cruz County, California",650900,223371
1500000US060871224003,060871224003,"Block Group 3, Census Tract 1224, Santa Cruz County, California",787600,131721
1500000US060871224004,060871224004,"Block Group 4, Census Tract 1224, Santa Cruz County, California",433300,216508
1500000US060871224005,060871224005,"Block Group 5, Census Tract 1224, Santa Cruz County, California",641500,95809
1500000US060871224006,060871224006,"Block Group 6, Census Tract 1224, Santa Cruz County, California",587400,188332
1500000US060871225001,060871225001,"Block Group 1, Census Tract 1225, Santa Cruz County, California",290100,30500
1500000US060871225002,060871225002,"Block Group 2, Census Tract 1225, Santa Cruz County, California",328700,32226
1500000US060871225003,060871225003,"Block Group 3, Census Tract 1225, Santa Cruz County, California",377600,62779
1500000US060871225004,060871225004,"Block Group 4, Census Tract 1225, Santa Cruz County, California",353100,23799
1500000US060871231001,060871231001,"Block Group 1, Census Tract 1231, Santa Cruz County, California",413300,56076
1500000US060871231002,060871231002,"Block Group 2, Census Tract 1231, Santa Cruz County, California",170700,51981
1500000US060871233001,060871233001,"Block Group 1, Census Tract 1233, Santa Cruz County, California",625000,151180
1500000US060879901000,060879901000,"Block Group 0, Census Tract 9901, Santa Cruz County, California",-,**
