GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2013 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2013 inflation-adjusted dollars)
1500000US060871203022,060871203022,"Block Group 2, Census Tract 1203.02, Santa Cruz County, California",74662,37466
1500000US060871203023,060871203023,"Block Group 3, Census Tract 1203.02, Santa Cruz County, California",65607,16945
1500000US060871204001,060871204001,"Block Group 1, Census Tract 1204, Santa Cruz County, California",77421,28312
1500000US060871204002,060871204002,"Block Group 2, Census Tract 1204, Santa Cruz County, California",100675,13053
1500000US060871204003,060871204003,"Block Group 3, Census Tract 1204, Santa Cruz County, California",91728,32196
1500000US060871204004,060871204004,"Block Group 4, Census Tract 1204, Santa Cruz County, California",74250,24055
1500000US060871205001,060871205001,"Block Group 1, Census Tract 1205, Santa Cruz County, California",185500,63527
1500000US060871205002,060871205002,"Block Group 2, Census Tract 1205, Santa Cruz County, California",134792,41837
1500000US060871205003,060871205003,"Block Group 3, Census Tract 1205, Santa Cruz County, California",52292,28239
1500000US060871205004,060871205004,"Block Group 4, Census Tract 1205, Santa Cruz County, California",61569,4606
1500000US060871205005,060871205005,"Block Group 5, Census Tract 1205, Santa Cruz County, California",86417,36153
1500000US060871206001,060871206001,"Block Group 1, Census Tract 1206, Santa Cruz County, California",71449,16810
1500000US060871206002,060871206002,"Block Group 2, Census Tract 1206, Santa Cruz County, California",90571,26315
1500000US060871206003,060871206003,"Block Group 3, Census Tract 1206, Santa Cruz County, California",86538,32143
1500000US060871206004,060871206004,"Block Group 4, Census Tract 1206, Santa Cruz County, California",93155,25309
1500000US060871206005,060871206005,"Block Group 5, Census Tract 1206, Santa Cruz County, California",100100,61236
1500000US060871207001,060871207001,"Block Group 1, Census Tract 1207, Santa Cruz County, California",59000,21527
1500000US060871207002,060871207002,"Block Group 2, Census Tract 1207, Santa Cruz County, California",85655,18810
1500000US060871207003,060871207003,"Block Group 3, Census Tract 1207, Santa Cruz County, California",79712,31341
1500000US060871208001,060871208001,"Block Group 1, Census Tract 1208, Santa Cruz County, California",55603,14600
1500000US060871208002,060871208002,"Block Group 2, Census Tract 1208, Santa Cruz County, California",130781,14437
1500000US060871208003,060871208003,"Block Group 3, Census Tract 1208, Santa Cruz County, California",102327,34744
1500000US060871209001,060871209001,"Block Group 1, Census Tract 1209, Santa Cruz County, California",118750,70752
1500000US060871209002,060871209002,"Block Group 2, Census Tract 1209, Santa Cruz County, California",111089,36176
1500000US060871209003,060871209003,"Block Group 3, Census Tract 1209, Santa Cruz County, California",108036,21244
1500000US060871209004,060871209004,"Block Group 4, Census Tract 1209, Santa Cruz County, California",115368,13576
1500000US060871210001,060871210001,"Block Group 1, Census Tract 1210, Santa Cruz County, California",100987,34081
1500000US060871210002,060871210002,"Block Group 2, Census Tract 1210, Santa Cruz County, California",86346,40161
1500000US060871210003,060871210003,"Block Group 3, Census Tract 1210, Santa Cruz County, California",120795,31238
1500000US060871211001,060871211001,"Block Group 1, Census Tract 1211, Santa Cruz County, California",138056,39153
1500000US060871211002,060871211002,"Block Group 2, Census Tract 1211, Santa Cruz County, California",69063,11504
1500000US060871212001,060871212001,"Block Group 1, Census Tract 1212, Santa Cruz County, California",107543,60127
1500000US060871212002,060871212002,"Block Group 2, Census Tract 1212, Santa Cruz County, California",123849,16981
1500000US060871212003,060871212003,"Block Group 3, Census Tract 1212, Santa Cruz County, California",101343,45013
1500000US060871212004,060871212004,"Block Group 4, Census Tract 1212, Santa Cruz County, California",102500,77106
1500000US060871212005,060871212005,"Block Group 5, Census Tract 1212, Santa Cruz County, California",94938,61340
1500000US060871213001,060871213001,"Block Group 1, Census Tract 1213, Santa Cruz County, California",65833,13748
1500000US060871213002,060871213002,"Block Group 2, Census Tract 1213, Santa Cruz County, California",108000,10479
1500000US060871213003,060871213003,"Block Group 3, Census Tract 1213, Santa Cruz County, California",82759,19607
1500000US060871213004,060871213004,"Block Group 4, Census Tract 1213, Santa Cruz County, California",36061,18117
1500000US060871214011,060871214011,"Block Group 1, Census Tract 1214.01, Santa Cruz County, California",37574,13420
1500000US060871214012,060871214012,"Block Group 2, Census Tract 1214.01, Santa Cruz County, California",55298,18848
1500000US060871214021,060871214021,"Block Group 1, Census Tract 1214.02, Santa Cruz County, California",52361,18828
1500000US060871214022,060871214022,"Block Group 2, Census Tract 1214.02, Santa Cruz County, California",44395,9727
1500000US060871214023,060871214023,"Block Group 3, Census Tract 1214.02, Santa Cruz County, California",62862,30405
1500000US060871214031,060871214031,"Block Group 1, Census Tract 1214.03, Santa Cruz County, California",61023,26016
1500000US060871214032,060871214032,"Block Group 2, Census Tract 1214.03, Santa Cruz County, California",93594,62867
1500000US060871214033,060871214033,"Block Group 3, Census Tract 1214.03, Santa Cruz County, California",56615,15958
1500000US060871215001,060871215001,"Block Group 1, Census Tract 1215, Santa Cruz County, California",80982,109221
1500000US060871215002,060871215002,"Block Group 2, Census Tract 1215, Santa Cruz County, California",59825,18578
1500000US060871215003,060871215003,"Block Group 3, Census Tract 1215, Santa Cruz County, California",52981,21304
1500000US060871215004,060871215004,"Block Group 4, Census Tract 1215, Santa Cruz County, California",42130,8486
1500000US060871215005,060871215005,"Block Group 5, Census Tract 1215, Santa Cruz County, California",24508,28158
1500000US060871216001,060871216001,"Block Group 1, Census Tract 1216, Santa Cruz County, California",43984,19029
1500000US060871216002,060871216002,"Block Group 2, Census Tract 1216, Santa Cruz County, California",84231,29787
1500000US060871216003,060871216003,"Block Group 3, Census Tract 1216, Santa Cruz County, California",48955,8453
1500000US060871216004,060871216004,"Block Group 4, Census Tract 1216, Santa Cruz County, California",100804,18838
1500000US060871216005,060871216005,"Block Group 5, Census Tract 1216, Santa Cruz County, California",45401,37684
1500000US060871217001,060871217001,"Block Group 1, Census Tract 1217, Santa Cruz County, California",52692,18746
1500000US060871217002,060871217002,"Block Group 2, Census Tract 1217, Santa Cruz County, California",59063,25315
1500000US060871217003,060871217003,"Block Group 3, Census Tract 1217, Santa Cruz County, California",104706,17237
1500000US060871217004,060871217004,"Block Group 4, Census Tract 1217, Santa Cruz County, California",41844,5941
1500000US060871217005,060871217005,"Block Group 5, Census Tract 1217, Santa Cruz County, California",126765,50494
1500000US060871217006,060871217006,"Block Group 6, Census Tract 1217, Santa Cruz County, California",70125,38454
1500000US060871218001,060871218001,"Block Group 1, Census Tract 1218, Santa Cruz County, California",86083,28009
1500000US060871218002,060871218002,"Block Group 2, Census Tract 1218, Santa Cruz County, California",53425,9739
1500000US060871218003,060871218003,"Block Group 3, Census Tract 1218, Santa Cruz County, California",70515,44184
1500000US060871218004,060871218004,"Block Group 4, Census Tract 1218, Santa Cruz County, California",48618,59623
1500000US060871220011,060871220011,"Block Group 1, Census Tract 1220.01, Santa Cruz County, California",71719,30733
1500000US060871220012,060871220012,"Block Group 2, Census Tract 1220.01, Santa Cruz County, California",84875,74104
1500000US060871220013,060871220013,"Block Group 3, Census Tract 1220.01, Santa Cruz County, California",83713,18163
1500000US060871220014,060871220014,"Block Group 4, Census Tract 1220.01, Santa Cruz County, California",32560,25957
1500000US060871220015,060871220015,"Block Group 5, Census Tract 1220.01, Santa Cruz County, California",112571,17346
1500000US060871220021,060871220021,"Block Group 1, Census Tract 1220.02, Santa Cruz County, California",104292,31928
1500000US060871220022,060871220022,"Block Group 2, Census Tract 1220.02, Santa Cruz County, California",97143,26856
1500000US060871220031,060871220031,"Block Group 1, Census Tract 1220.03, Santa Cruz County, California",83306,11772
1500000US060871220032,060871220032,"Block Group 2, Census Tract 1220.03, Santa Cruz County, California",58568,15464
1500000US060871220033,060871220033,"Block Group 3, Census Tract 1220.03, Santa Cruz County, California",93734,9711
1500000US060871220034,060871220034,"Block Group 4, Census Tract 1220.03, Santa Cruz County, California",50521,44029
1500000US060871220035,060871220035,"Block Group 5, Census Tract 1220.03, Santa Cruz County, California",28516,49043
1500000US060871221001,060871221001,"Block Group 1, Census Tract 1221, Santa Cruz County, California",77321,26513
1500000US060871221002,060871221002,"Block Group 2, Census Tract 1221, Santa Cruz County, California",62348,21324
1500000US060871221003,060871221003,"Block Group 3, Census Tract 1221, Santa Cruz County, California",48281,13811
1500000US060871222011,060871222011,"Block Group 1, Census Tract 1222.01, Santa Cruz County, California",123306,51111
1500000US060871222012,060871222012,"Block Group 2, Census Tract 1222.01, Santa Cruz County, California",70583,24575
1500000US060871222013,060871222013,"Block Group 3, Census Tract 1222.01, Santa Cruz County, California",150982,57618
1500000US060871222014,060871222014,"Block Group 4, Census Tract 1222.01, Santa Cruz County, California",42250,189854
1500000US060871222015,060871222015,"Block Group 5, Census Tract 1222.01, Santa Cruz County, California",68314,26900
1500000US060871222016,060871222016,"Block Group 6, Census Tract 1222.01, Santa Cruz County, California",87316,42208
1500000US060871222017,060871222017,"Block Group 7, Census Tract 1222.01, Santa Cruz County, California",52803,32201
1500000US060871222021,060871222021,"Block Group 1, Census Tract 1222.02, Santa Cruz County, California",98625,17071
1500000US060871222031,060871222031,"Block Group 1, Census Tract 1222.03, Santa Cruz County, California",108323,9426
1500000US060871222032,060871222032,"Block Group 2, Census Tract 1222.03, Santa Cruz County, California",93828,19630
1500000US060871223001,060871223001,"Block Group 1, Census Tract 1223, Santa Cruz County, California",53393,37918
1500000US060871223002,060871223002,"Block Group 2, Census Tract 1223, Santa Cruz County, California",78947,27249
1500000US060871223003,060871223003,"Block Group 3, Census Tract 1223, Santa Cruz County, California",87171,61621
1500000US060871224001,060871224001,"Block Group 1, Census Tract 1224, Santa Cruz County, California",78696,11406
1500000US060871224002,060871224002,"Block Group 2, Census Tract 1224, Santa Cruz County, California",53750,46827
1500000US060871224003,060871224003,"Block Group 3, Census Tract 1224, Santa Cruz County, California",85431,32856
1500000US060871224004,060871224004,"Block Group 4, Census Tract 1224, Santa Cruz County, California",90539,49780
1500000US060871224005,060871224005,"Block Group 5, Census Tract 1224, Santa Cruz County, California",83125,18555
1500000US060871224006,060871224006,"Block Group 6, Census Tract 1224, Santa Cruz County, California",52768,67224
1500000US060871225001,060871225001,"Block Group 1, Census Tract 1225, Santa Cruz County, California",79125,13573
1500000US060871225002,060871225002,"Block Group 2, Census Tract 1225, Santa Cruz County, California",55583,65498
1500000US060871225003,060871225003,"Block Group 3, Census Tract 1225, Santa Cruz County, California",77031,19068
1500000US060871225004,060871225004,"Block Group 4, Census Tract 1225, Santa Cruz County, California",69375,14102
1500000US060871231001,060871231001,"Block Group 1, Census Tract 1231, Santa Cruz County, California",46875,13465
1500000US060871231002,060871231002,"Block Group 2, Census Tract 1231, Santa Cruz County, California",67589,25075
1500000US060871233001,060871233001,"Block Group 1, Census Tract 1233, Santa Cruz County, California",75000,19416
1500000US060879901000,060879901000,"Block Group 0, Census Tract 9901, Santa Cruz County, California",-,**
