Id,Id2,Geography,total,moe
1500000US060871105013,60871105013,"Block Group 3, Census Tract 1105.01, Santa Cruz County, California",1560,230
1500000US060871105014,60871105014,"Block Group 4, Census Tract 1105.01, Santa Cruz County, California",869,439
1500000US060871105021,60871105021,"Block Group 1, Census Tract 1105.02, Santa Cruz County, California",1375,569
1500000US060871105022,60871105022,"Block Group 2, Census Tract 1105.02, Santa Cruz County, California",1146,247
1500000US060871105023,60871105023,"Block Group 3, Census Tract 1105.02, Santa Cruz County, California",1179,76
1500000US060871106001,60871106001,"Block Group 1, Census Tract 1106, Santa Cruz County, California",1097,194
1500000US060871106002,60871106002,"Block Group 2, Census Tract 1106, Santa Cruz County, California",-,**
1500000US060871106003,60871106003,"Block Group 3, Census Tract 1106, Santa Cruz County, California",1678,399
1500000US060871106004,60871106004,"Block Group 4, Census Tract 1106, Santa Cruz County, California",342,76
1500000US060871106005,60871106005,"Block Group 5, Census Tract 1106, Santa Cruz County, California",783,292
1500000US060871107001,60871107001,"Block Group 1, Census Tract 1107, Santa Cruz County, California",1427,377
1500000US060871107002,60871107002,"Block Group 2, Census Tract 1107, Santa Cruz County, California",1617,319
1500000US060871107003,60871107003,"Block Group 3, Census Tract 1107, Santa Cruz County, California",1493,244
1500000US060871202001,60871202001,"Block Group 1, Census Tract 1202, Santa Cruz County, California",1141,166
1500000US060871202002,60871202002,"Block Group 2, Census Tract 1202, Santa Cruz County, California",1170,183
1500000US060871203011,60871203011,"Block Group 1, Census Tract 1203.01, Santa Cruz County, California",1081,228
1500000US060871203012,60871203012,"Block Group 2, Census Tract 1203.01, Santa Cruz County, California",873,1064
1500000US060871203013,60871203013,"Block Group 3, Census Tract 1203.01, Santa Cruz County, California",1842,374
1500000US060871203021,60871203021,"Block Group 1, Census Tract 1203.02, Santa Cruz County, California",900,174
1500000US060871203022,60871203022,"Block Group 2, Census Tract 1203.02, Santa Cruz County, California",1197,115
1500000US060871203023,60871203023,"Block Group 3, Census Tract 1203.02, Santa Cruz County, California",1140,159
1500000US060871204001,60871204001,"Block Group 1, Census Tract 1204, Santa Cruz County, California",1325,643
1500000US060871204002,60871204002,"Block Group 2, Census Tract 1204, Santa Cruz County, California",1581,1049
1500000US060871204003,60871204003,"Block Group 3, Census Tract 1204, Santa Cruz County, California",1049,353
1500000US060871204004,60871204004,"Block Group 4, Census Tract 1204, Santa Cruz County, California",1573,276
1500000US060871205001,60871205001,"Block Group 1, Census Tract 1205, Santa Cruz County, California","2,000+",***
1500000US060871205002,60871205002,"Block Group 2, Census Tract 1205, Santa Cruz County, California",1745,157
1500000US060871205003,60871205003,"Block Group 3, Census Tract 1205, Santa Cruz County, California",1017,714
1500000US060871205004,60871205004,"Block Group 4, Census Tract 1205, Santa Cruz County, California",-,**
1500000US060871205005,60871205005,"Block Group 5, Census Tract 1205, Santa Cruz County, California",928,77
1500000US060871206001,60871206001,"Block Group 1, Census Tract 1206, Santa Cruz County, California",1338,687
1500000US060871206002,60871206002,"Block Group 2, Census Tract 1206, Santa Cruz County, California",895,123
1500000US060871206003,60871206003,"Block Group 3, Census Tract 1206, Santa Cruz County, California",1360,53
1500000US060871206004,60871206004,"Block Group 4, Census Tract 1206, Santa Cruz County, California",-,**
1500000US060871206005,60871206005,"Block Group 5, Census Tract 1206, Santa Cruz County, California",1383,113
1500000US060871207001,60871207001,"Block Group 1, Census Tract 1207, Santa Cruz County, California",844,487
1500000US060871207002,60871207002,"Block Group 2, Census Tract 1207, Santa Cruz County, California",964,83
1500000US060871207003,60871207003,"Block Group 3, Census Tract 1207, Santa Cruz County, California",1338,817
1500000US060871208001,60871208001,"Block Group 1, Census Tract 1208, Santa Cruz County, California","2,000+",***
1500000US060871208002,60871208002,"Block Group 2, Census Tract 1208, Santa Cruz County, California",1565,325
1500000US060871208003,60871208003,"Block Group 3, Census Tract 1208, Santa Cruz County, California",1065,160
1500000US060871209001,60871209001,"Block Group 1, Census Tract 1209, Santa Cruz County, California",1595,363
1500000US060871209002,60871209002,"Block Group 2, Census Tract 1209, Santa Cruz County, California",896,369
1500000US060871209003,60871209003,"Block Group 3, Census Tract 1209, Santa Cruz County, California",1455,230
1500000US060871209004,60871209004,"Block Group 4, Census Tract 1209, Santa Cruz County, California",1772,315
1500000US060871210001,60871210001,"Block Group 1, Census Tract 1210, Santa Cruz County, California","2,000+",***
1500000US060871210002,60871210002,"Block Group 2, Census Tract 1210, Santa Cruz County, California",952,34
1500000US060871210003,60871210003,"Block Group 3, Census Tract 1210, Santa Cruz County, California",1078,619
1500000US060871211001,60871211001,"Block Group 1, Census Tract 1211, Santa Cruz County, California",1750,993
1500000US060871211002,60871211002,"Block Group 2, Census Tract 1211, Santa Cruz County, California",1355,329
1500000US060871212001,60871212001,"Block Group 1, Census Tract 1212, Santa Cruz County, California","2,000+",***
1500000US060871212002,60871212002,"Block Group 2, Census Tract 1212, Santa Cruz County, California","2,000+",***
1500000US060871212003,60871212003,"Block Group 3, Census Tract 1212, Santa Cruz County, California",763,484
1500000US060871212004,60871212004,"Block Group 4, Census Tract 1212, Santa Cruz County, California",1097,1146
1500000US060871212005,60871212005,"Block Group 5, Census Tract 1212, Santa Cruz County, California",1651,862
1500000US060871213001,60871213001,"Block Group 1, Census Tract 1213, Santa Cruz County, California",1716,316
1500000US060871213002,60871213002,"Block Group 2, Census Tract 1213, Santa Cruz County, California",-,**
1500000US060871213003,60871213003,"Block Group 3, Census Tract 1213, Santa Cruz County, California",1709,190
1500000US060871213004,60871213004,"Block Group 4, Census Tract 1213, Santa Cruz County, California",1697,177
1500000US060871214011,60871214011,"Block Group 1, Census Tract 1214.01, Santa Cruz County, California",1007,134
1500000US060871214012,60871214012,"Block Group 2, Census Tract 1214.01, Santa Cruz County, California",1331,156
1500000US060871214021,60871214021,"Block Group 1, Census Tract 1214.02, Santa Cruz County, California",1319,185
1500000US060871214022,60871214022,"Block Group 2, Census Tract 1214.02, Santa Cruz County, California",1308,228
1500000US060871214023,60871214023,"Block Group 3, Census Tract 1214.02, Santa Cruz County, California",674,176
1500000US060871214031,60871214031,"Block Group 1, Census Tract 1214.03, Santa Cruz County, California",343,1752
1500000US060871214032,60871214032,"Block Group 2, Census Tract 1214.03, Santa Cruz County, California",1237,281
1500000US060871214033,60871214033,"Block Group 3, Census Tract 1214.03, Santa Cruz County, California",1234,259
1500000US060871215001,60871215001,"Block Group 1, Census Tract 1215, Santa Cruz County, California",-,**
1500000US060871215002,60871215002,"Block Group 2, Census Tract 1215, Santa Cruz County, California",1653,374
1500000US060871215003,60871215003,"Block Group 3, Census Tract 1215, Santa Cruz County, California",1516,167
1500000US060871215004,60871215004,"Block Group 4, Census Tract 1215, Santa Cruz County, California",1215,128
1500000US060871215005,60871215005,"Block Group 5, Census Tract 1215, Santa Cruz County, California",1223,153
1500000US060871216001,60871216001,"Block Group 1, Census Tract 1216, Santa Cruz County, California",1205,262
1500000US060871216002,60871216002,"Block Group 2, Census Tract 1216, Santa Cruz County, California",2000,530
1500000US060871216003,60871216003,"Block Group 3, Census Tract 1216, Santa Cruz County, California",1242,743
1500000US060871216004,60871216004,"Block Group 4, Census Tract 1216, Santa Cruz County, California",1705,251
1500000US060871216005,60871216005,"Block Group 5, Census Tract 1216, Santa Cruz County, California",882,207
1500000US060871217001,60871217001,"Block Group 1, Census Tract 1217, Santa Cruz County, California",1445,127
1500000US060871217002,60871217002,"Block Group 2, Census Tract 1217, Santa Cruz County, California",725,1086
1500000US060871217003,60871217003,"Block Group 3, Census Tract 1217, Santa Cruz County, California",1850,656
1500000US060871217004,60871217004,"Block Group 4, Census Tract 1217, Santa Cruz County, California",1539,172
1500000US060871217005,60871217005,"Block Group 5, Census Tract 1217, Santa Cruz County, California",1726,46
1500000US060871217006,60871217006,"Block Group 6, Census Tract 1217, Santa Cruz County, California",950,454
1500000US060871218001,60871218001,"Block Group 1, Census Tract 1218, Santa Cruz County, California",1919,288
1500000US060871218002,60871218002,"Block Group 2, Census Tract 1218, Santa Cruz County, California",1337,76
1500000US060871218003,60871218003,"Block Group 3, Census Tract 1218, Santa Cruz County, California",1448,448
1500000US060871218004,60871218004,"Block Group 4, Census Tract 1218, Santa Cruz County, California","2,000+",***
1500000US060871220011,60871220011,"Block Group 1, Census Tract 1220.01, Santa Cruz County, California",1036,188
1500000US060871220012,60871220012,"Block Group 2, Census Tract 1220.01, Santa Cruz County, California",-,**
1500000US060871220013,60871220013,"Block Group 3, Census Tract 1220.01, Santa Cruz County, California",1977,329
1500000US060871220014,60871220014,"Block Group 4, Census Tract 1220.01, Santa Cruz County, California",1517,1211
1500000US060871220015,60871220015,"Block Group 5, Census Tract 1220.01, Santa Cruz County, California",1247,586
1500000US060871220021,60871220021,"Block Group 1, Census Tract 1220.02, Santa Cruz County, California",1297,313
1500000US060871220022,60871220022,"Block Group 2, Census Tract 1220.02, Santa Cruz County, California","2,000+",***
1500000US060871220031,60871220031,"Block Group 1, Census Tract 1220.03, Santa Cruz County, California",935,891
1500000US060871220032,60871220032,"Block Group 2, Census Tract 1220.03, Santa Cruz County, California",1480,215
1500000US060871220033,60871220033,"Block Group 3, Census Tract 1220.03, Santa Cruz County, California",1844,841
1500000US060871220034,60871220034,"Block Group 4, Census Tract 1220.03, Santa Cruz County, California",1267,285
1500000US060871220035,60871220035,"Block Group 5, Census Tract 1220.03, Santa Cruz County, California",781,582
1500000US060871221001,60871221001,"Block Group 1, Census Tract 1221, Santa Cruz County, California",1280,368
1500000US060871221002,60871221002,"Block Group 2, Census Tract 1221, Santa Cruz County, California",1614,699
1500000US060871221003,60871221003,"Block Group 3, Census Tract 1221, Santa Cruz County, California",1259,156
1500000US060871222011,60871222011,"Block Group 1, Census Tract 1222.01, Santa Cruz County, California","2,000+",***
1500000US060871222012,60871222012,"Block Group 2, Census Tract 1222.01, Santa Cruz County, California",1766,124
1500000US060871222013,60871222013,"Block Group 3, Census Tract 1222.01, Santa Cruz County, California",-,**
1500000US060871222014,60871222014,"Block Group 4, Census Tract 1222.01, Santa Cruz County, California",648,427
1500000US060871222015,60871222015,"Block Group 5, Census Tract 1222.01, Santa Cruz County, California",1475,329
1500000US060871222016,60871222016,"Block Group 6, Census Tract 1222.01, Santa Cruz County, California",1265,946
1500000US060871222017,60871222017,"Block Group 7, Census Tract 1222.01, Santa Cruz County, California",1442,309
1500000US060871222021,60871222021,"Block Group 1, Census Tract 1222.02, Santa Cruz County, California","2,000+",***
1500000US060871222031,60871222031,"Block Group 1, Census Tract 1222.03, Santa Cruz County, California",1731,164
1500000US060871222032,60871222032,"Block Group 2, Census Tract 1222.03, Santa Cruz County, California",1685,168
1500000US060871223001,60871223001,"Block Group 1, Census Tract 1223, Santa Cruz County, California",822,478
1500000US060871223002,60871223002,"Block Group 2, Census Tract 1223, Santa Cruz County, California",628,1168
1500000US060871223003,60871223003,"Block Group 3, Census Tract 1223, Santa Cruz County, California",1484,879
1500000US060871224001,60871224001,"Block Group 1, Census Tract 1224, Santa Cruz County, California",1023,793
1500000US060871224002,60871224002,"Block Group 2, Census Tract 1224, Santa Cruz County, California",1494,558
1500000US060871224003,60871224003,"Block Group 3, Census Tract 1224, Santa Cruz County, California",1356,144
1500000US060871224004,60871224004,"Block Group 4, Census Tract 1224, Santa Cruz County, California",-,**
1500000US060871224005,60871224005,"Block Group 5, Census Tract 1224, Santa Cruz County, California",1354,936
1500000US060871224006,60871224006,"Block Group 6, Census Tract 1224, Santa Cruz County, California",-,**
1500000US060871225001,60871225001,"Block Group 1, Census Tract 1225, Santa Cruz County, California",-,**
1500000US060871225002,60871225002,"Block Group 2, Census Tract 1225, Santa Cruz County, California",1397,390
1500000US060871225003,60871225003,"Block Group 3, Census Tract 1225, Santa Cruz County, California",1348,177
1500000US060871225004,60871225004,"Block Group 4, Census Tract 1225, Santa Cruz County, California",1625,601
1500000US060871231001,60871231001,"Block Group 1, Census Tract 1231, Santa Cruz County, California",1250,428
1500000US060871231002,60871231002,"Block Group 2, Census Tract 1231, Santa Cruz County, California",1118,245
1500000US060871233001,60871233001,"Block Group 1, Census Tract 1233, Santa Cruz County, California",862,145
1500000US060879901000,60879901000,"Block Group 0, Census Tract 9901, Santa Cruz County, California",-,**
